Phase,Code,Province,District,National_Constituency,Province_Constituency,Contestant,Gender,Party,Votes,Won
2,S5KAP22,5,Kapilvastu,2,B,Bhagal Prasad Chai,Male,Independent,142,
2,S5KAP22,5,Kapilvastu,2,B,Sudhakar Pandeya,Male,Nepali Congress,10050,
2,S5KAP22,5,Kapilvastu,2,B,Nisar Ahmed Khan,Male,Independent,122,
2,S5KAP22,5,Kapilvastu,2,B,Brijgopal Gupta,Male,Sanghiya Samajwadi Forum,2368,
2,S5KAP22,5,Kapilvastu,2,B,Salim Gaddi,Male,Nepal Janata Party,118,
2,S5KAP22,5,Kapilvastu,2,B,Kanhaiya Prasad Kalwar,Male,Independent,13,
2,S5KAP22,5,Kapilvastu,2,B,Ram Milan Ahir,Male,RPP,495,
2,S5KAP22,5,Kapilvastu,2,B,Bishal Kumar Shrivastav,Male,CPN-ML,282,
2,S5KAP22,5,Kapilvastu,2,B,Sushree Sharda Paudel,Female,Rastriya Janamorcha,44,
2,S5KAP22,5,Kapilvastu,2,B,Bijay Nanda Chaube,Male,Independent,19,
2,S5KAP22,5,Kapilvastu,2,B,Ram Dev Kalwar,Male,RJP-N,1748,
2,S5KAP22,5,Kapilvastu,2,B,Dharma Bahadur Lal Shrivastav,Male,CPN-UML,10436,1
2,S5KAP22,5,Kapilvastu,2,B,Raju Prasad Aryal,Male,Independent,4556,
2,S5KAP31,5,Kapilvastu,3,A,Dev Raj Bharati,Male,RPP,670,
2,S5KAP31,5,Kapilvastu,3,A,Ajit Kumar Singh,Male,Independent,1038,
2,S5KAP31,5,Kapilvastu,3,A,Mahesh Kumar Jaiswal,Male,Bahujan Shakti Party,1863,
2,S5KAP31,5,Kapilvastu,3,A,Mohammad Mustafa Khan,Male,Independent,1399,
2,S5KAP31,5,Kapilvastu,3,A,Inal Yadav,Male,Independent,124,
2,S5KAP31,5,Kapilvastu,3,A,Mohammad Rahim Miya,Male,Nepal Sanghiya Samajwadi Party,566,
2,S5KAP31,5,Kapilvastu,3,A,Bishnu Gupta,Male,Independent,9,
2,S5KAP31,5,Kapilvastu,3,A,Tika Prasad Belbase,Male,Independent,32,
2,S5KAP31,5,Kapilvastu,3,A,Arbind Kumar Singh,Male,Nepal Janata Party,466,
2,S5KAP31,5,Kapilvastu,3,A,Arjun Kumar K.C,Male,CPN-UML,9043,1
2,S5KAP31,5,Kapilvastu,3,A,Rishi Kapur Gupta,Male,Independent,12,
2,S5KAP31,5,Kapilvastu,3,A,Chhedi Bhuj,Male,CPN-ML,110,
2,S5KAP31,5,Kapilvastu,3,A,Bimala Paudel,Female,Independent,12,
2,S5KAP31,5,Kapilvastu,3,A,Lilamani Acharya,Male,Independent,5,
2,S5KAP31,5,Kapilvastu,3,A,Gyani Ram Puri,Male,Deshbhakta Janaganatantrik Morcha,104,
2,S5KAP31,5,Kapilvastu,3,A,Abdul Rahim Jolha,Male,Independent,3,
2,S5KAP31,5,Kapilvastu,3,A,Krishna Kumar Chaudhary,Male,Sanghiya Samajwadi Forum,4181,
2,S5KAP31,5,Kapilvastu,3,A,Nasim Ahmed Khan,Male,Independent,16,
2,S5KAP31,5,Kapilvastu,3,A,Ajay Thapa,Male,Nepali Congress,6861,
2,S5KAP31,5,Kapilvastu,3,A,Hira Lal Yadav,Male,Independent,11,
2,S5KAP31,5,Kapilvastu,3,A,Manju Mishra,Female,Independent,3,
2,S5KAP31,5,Kapilvastu,3,A,Karmaraj Chaudhary,Male,Rastriya Janamorcha,216,
2,S5KAP31,5,Kapilvastu,3,A,Ravi Duttta Mishra,Male,RJP-N,8197,
2,S5KAP31,5,Kapilvastu,3,A,Rana Bahadur Pun,Male,Mongol National Organization,146,
2,S5KAP32,5,Kapilvastu,3,B,Mithailal Loniya,Male,Deshbhakta Janaganatantrik Morcha,80,
2,S5KAP32,5,Kapilvastu,3,B,Samsher Aalam Khan,Male,Independent,24,
2,S5KAP32,5,Kapilvastu,3,B,Birendra Kumar Kanodiya,Male,Nepali Congress,6679,1
2,S5KAP32,5,Kapilvastu,3,B,Chandra Bahadur Argeja,Male,Mongol National Organization,88,
2,S5KAP32,5,Kapilvastu,3,B,Sajid Ali Musalman,Male,Independent,19,
2,S5KAP32,5,Kapilvastu,3,B,Istirwar Khan,Male,RPP,314,
2,S5KAP32,5,Kapilvastu,3,B,Gauri Shanker Harijan,Male,Bahujan Shakti Party,1970,
2,S5KAP32,5,Kapilvastu,3,B,Lukman Ahmed,Male,Independent,4,
2,S5KAP32,5,Kapilvastu,3,B,Kunjani Devi Chaudhary,Female,Nepal Janata Party,366,
2,S5KAP32,5,Kapilvastu,3,B,Ram Niwas Nau,Male,Independent,2,
2,S5KAP32,5,Kapilvastu,3,B,Sanjay Kumar Giri,Male,Independent,26,
2,S5KAP32,5,Kapilvastu,3,B,Shailendra Pratap Sah,Male,Sanghiya Samajwadi Forum,3317,
2,S5KAP32,5,Kapilvastu,3,B,Abdul Rahim,Male,Bibeksheel Sajha Party,110,
2,S5KAP32,5,Kapilvastu,3,B,Ghanashyam Prasad Yadav,Male,CPN-ML,690,
2,S5KAP32,5,Kapilvastu,3,B,Javed Aalam Khan,Male,Maoist Centre,6307,
2,S5KAP32,5,Kapilvastu,3,B,Ramakanta Yadav,Male,Independent,27,
2,S5KAP32,5,Kapilvastu,3,B,Ram Niwas Puri,Male,Naya Shakti Party,115,
2,S5KAP32,5,Kapilvastu,3,B,Janaki Prasad Yadav,Male,Independent,5157,
2,S5KAP32,5,Kapilvastu,3,B,Nagraj Yogi,Male,Rastriya Janamorcha,146,
2,S5KAP32,5,Kapilvastu,3,B,Guruwar Singh Chaudhary,Male,Independent,17,
2,S5KAP32,5,Kapilvastu,3,B,Brij Raj Chaudhary,Male,Independent,9,
2,S5KAP32,5,Kapilvastu,3,B,Ram Praskash Chaudhary (Kurmi),Male,RJP-N,3172,
2,S5KAP32,5,Kapilvastu,3,B,Mukteshwar Mishra,Male,Independent,4,
2,S4PAR11,4,Parbat,1,A,Tikaram Pun Magar,Male,Rastriya Janamukti Party,166,
2,S4PAR11,4,Parbat,1,A,Rajendra Prasad Sharma,Male,Rastriya Janamorcha,119,
2,S4PAR11,4,Parbat,1,A,Mahendra Jung Lamichhane,Male,Naya Shakti Party,148,
2,S4PAR11,4,Parbat,1,A,Mahan Bahadur Gurung,Male,Deshbhakta Janaganatantrik Morcha,101,
2,S4PAR11,4,Parbat,1,A,Netra Nath Adhikari,Male,Maoist Centre,21508,1
2,S4PAR11,4,Parbat,1,A,Navraj Gurung,Male,Nepali Congress,16685,
2,S4PAR12,4,Parbat,1,B,Om Bahadur Bhandari,Male,Naya Shakti Party,55,
2,S4PAR12,4,Parbat,1,B,Liladhar Acharya,Male,CPN-ML,252,
2,S4PAR12,4,Parbat,1,B,Jit Bahadur Sarki,Male,Deshbhakta Janaganatantrik Morcha,51,
2,S4PAR12,4,Parbat,1,B,Rajendra Prasad Tiwari,Male,Nepali Congress,13352,
2,S4PAR12,4,Parbat,1,B,Bikash Lamsal,Male,CPN-UML,15434,1
2,S4PAR12,4,Parbat,1,B,Yagya Prasad Tiwari,Male,Independent,4,
2,S4PAR12,4,Parbat,1,B,Dolnath Bhusal,Male,Rastriya Janamorcha,274,
2,S4PAR12,4,Parbat,1,B,Tekendra Rana,Male,Rastriya Janamukti Party,162,
2,S5PYU11,5,Pyuthan,1,A,Radha Thapa,Female,Naya Shakti Party,241,
2,S5PYU11,5,Pyuthan,1,A,Tek Prasad Bhandari,Male,Nepali Congress,12639,
2,S5PYU11,5,Pyuthan,1,A,Dhaneshwar Pokhrel,Male,Deshbhakta Janaganatantrik Morcha,307,
2,S5PYU11,5,Pyuthan,1,A,Hari Prasad Rijal,Male,CPN-UML,24734,1
2,S5PYU11,5,Pyuthan,1,A,Saraswati Pandey,Female,CPN-ML,1064,
2,S5PYU12,5,Pyuthan,1,B,Shyam Lal Gahatraj,Male,Naya Shakti Party,313,
2,S5PYU12,5,Pyuthan,1,B,Krishna Dhwaj Khadka,Male,Maoist Centre,27910,1
2,S5PYU12,5,Pyuthan,1,B,Dharma Raj Pandit,Male,Deshbhakta Janaganatantrik Morcha,272,
2,S5PYU12,5,Pyuthan,1,B,Amar Prasad Bhandari,Male,Nepali Congress,14168,
2,S5PYU12,5,Pyuthan,1,B,Khem Raj Pandit,Male,Independent,160,
2,S5PYU12,5,Pyuthan,1,B,Hira Singh Budhathoki Magar,Male,CPN-ML,1971,
2,S6SAL11,6,Salyan,1,A,Ek Raj Dangi,Male,Nepali Congress,10612,
2,S6SAL11,6,Salyan,1,A,Gulav Jung Shah,Male,CPN-UML,19658,1
2,S6SAL11,6,Salyan,1,A,Bhim Prakash Sharma,Male,Independent,7416,
2,S6SAL11,6,Salyan,1,A,Dale Budhamagar,Male,Rastriya Janamorcha,131,
2,S6SAL11,6,Salyan,1,A,Top Bahadur Roka,Male,CPN-ML,1276,
2,S6SAL12,6,Salyan,1,B,Bed Prasad Khatri Chhetri,Male,RPP (Democratic),299,
2,S6SAL12,6,Salyan,1,B,Jit Bahadur Pun,Male,Independent,35,
2,S6SAL12,6,Salyan,1,B,Bimal Raj D.C,Male,Naya Shakti Party,52,
2,S6SAL12,6,Salyan,1,B,Dilli Raj Regmi,Male,Nepali Congress,11630,
2,S6SAL12,6,Salyan,1,B,Rajendra Bir Rae,Male,RPP,6054,
2,S6SAL12,6,Salyan,1,B,Prakash Jwala,Male,CPN-UML,19836,1
2,S6SAL12,6,Salyan,1,B,Danda Bir Pun,Male,Rastriya Janamukti Party,92,
2,S6SAL12,6,Salyan,1,B,Himlal Budhathoki,Male,Jana Samajwadi Party,659,
2,S6SAL12,6,Salyan,1,B,Shovaram Thapa Chhetri,Male,Rastriya Janamorcha,77,
2,S6SAL12,6,Salyan,1,B,Dhan Bahadur Bishwakarma,Male,Independent,39,
2,S5DAN11,5,Dang,1,A,Pradip Thapa,Male,Nepali Congress,11392,
2,S5DAN11,5,Dang,1,A,Rana Bahadur Yadav,Male,Rastriya Janamukti Party,72,
2,S5DAN11,5,Dang,1,A,Sitaram Yadav,Male,Sanghiya Samajwadi Forum,384,
2,S5DAN11,5,Dang,1,A,Ekraj Chaudhary,Male,Naya Shakti Party,425,
2,S5DAN11,5,Dang,1,A,Indrajit Tharu,Male,Maoist Centre,17285,1
2,S5DAN11,5,Dang,1,A,Chudamani Chaudhary,Male,Independent,89,
2,S5DAN11,5,Dang,1,A,Jagat Prasad Pokhrel,Male,Rastriya Janamorcha,4958,
2,S5DAN11,5,Dang,1,A,Sabita G.C Pandey,Female,CPN-ML,1212,
2,S5DAN12,5,Dang,1,B,Krishna Bahadur Chhetri,Male,CPN-ML,781,
2,S5DAN12,5,Dang,1,B,Kiran Kumar Budhathoki,Male,RPP (Democratic),405,
2,S5DAN12,5,Dang,1,B,Dil Bahadur Mahatra,Male,Naya Shakti Party,41,
2,S5DAN12,5,Dang,1,B,Bharatlal Chaudhary,Male,Sanghiya Samajwadi Forum,190,
2,S5DAN12,5,Dang,1,B,Rewatiraman Sharma,Male,CPN-UML,19354,1
2,S5DAN12,5,Dang,1,B,Thakur Prasad Bhandari,Male,Rastriya Janamorcha,656,
2,S5DAN12,5,Dang,1,B,Narendra Bahadur Banjade,Male,Deshbhakta Janaganatantrik Morcha,58,
2,S5DAN12,5,Dang,1,B,Bhakta Bahadur Gharti Magar,Male,Sanghiya  Khumbuwan Loktantrik Party,38,
2,S5DAN12,5,Dang,1,B,Dikpal Yogi,Male,Independent,18,
2,S5DAN12,5,Dang,1,B,Janakilal Basnet,Male,Nepali Congress,12753,
2,S5DAN21,5,Dang,2,A,Khadanand Khanal,Male,Rastriya Janamorcha,249,
2,S5DAN21,5,Dang,2,A,Shanker Pokhrel,Male,CPN-UML,20723,1
2,S5DAN21,5,Dang,2,A,Kapildev Pokhrel,Male,CPN-ML,1186,
2,S5DAN21,5,Dang,2,A,Kamalkishor Sharma Ghimire,Male,Nepali Congress,11172,
2,S5DAN21,5,Dang,2,A,Bishwanath Gyawali,Male,Independent,5,
2,S5DAN21,5,Dang,2,A,Bam Bahadur Budha Magar,Male,Sanghiya Samajwadi Forum,45,
2,S5DAN21,5,Dang,2,A,Aasha Nepali,Female,Rastriya Janamukti Party,77,
2,S5DAN21,5,Dang,2,A,Somraj Raidas,Male,Independent,8,
2,S5DAN21,5,Dang,2,A,Padma Baniya,Female,Naya Shakti Party,108,
2,S5DAN22,5,Dang,2,B,Buddhiman Chaudhary,Male,Sanghiya Samajwadi Forum,83,
2,S5DAN22,5,Dang,2,B,Tika Bahadur B.,Male,Rastriya Janamorcha,226,
2,S5DAN22,5,Dang,2,B,Jit Bahadur Wali,Male,CPN-ML,1233,
2,S5DAN22,5,Dang,2,B,Bharat Bahadur Neupane,Male,Nepali Congress,13190,
2,S5DAN22,5,Dang,2,B,Ramji Tharu,Male,Deshbhakta Janaganatantrik Morcha,95,
2,S5DAN22,5,Dang,2,B,Shalik Ram Nepali,Male,Rastriya Janamukti Party,86,
2,S5DAN22,5,Dang,2,B,Sitaram Regmi,Male,Independent,21,
2,S5DAN22,5,Dang,2,B,Krishna Prasad Chaudhary,Male,Naya Shakti Party,112,
2,S5DAN22,5,Dang,2,B,Amar Bahadur Dangi Regmi,Male,CPN-UML,21450,1
2,S5DAN31,5,Dang,3,A,Lila Pahari,Female,Rastriya Janamukti Party,137,
2,S5DAN31,5,Dang,3,A,Shalikram Chaudhary,Male,CPN-ML,743,
2,S5DAN31,5,Dang,3,A,Santosh Kawar Yogi,Male,Unified RPP (Nationalist),147,
2,S5DAN31,5,Dang,3,A,Bharat Bhandari,Male,Rastriya Janamorcha,682,
2,S5DAN31,5,Dang,3,A,Dilli Bahadur Chaudhary,Male,Nepali Congress,17036,1
2,S5DAN31,5,Dang,3,A,Prem Bahadur Shah,Male,RPP (Democratic),869,
2,S5DAN31,5,Dang,3,A,Netralal Sah,Male,Naya Shakti Party,168,
2,S5DAN31,5,Dang,3,A,Jag Prasad Sharma,Male,Maoist Centre,14700,
2,S5DAN32,5,Dang,3,B,Liladhar Khadka,Male,Independent,18,
2,S5DAN32,5,Dang,3,B,Top Bahadur Dangi,Male,CPN-ML,910,
2,S5DAN32,5,Dang,3,B,Buddhiram Bhandari,Male,Nepali Congress,17535,
2,S5DAN32,5,Dang,3,B,Rudra Bahadur K.C,Male,Naya Shakti Party,82,
2,S5DAN32,5,Dang,3,B,Uttam Kumar Wali,Male,CPN-UML,23970,1
2,S5DAN32,5,Dang,3,B,Dhanraj Bishwakarma,Male,Rastriya Janamukti Party,82,
2,S5DAN32,5,Dang,3,B,Dev Bahadur Kami,Male,Rastriya Janamorcha,52,
2,S6DAI11,6,Dailekh,1,A,Dharma Raj Regmi,Male,Maoist Centre,10361,1
2,S6DAI11,6,Dailekh,1,A,Krishna Kumar B.C,Male,Nepali Congress,8765,
2,S6DAI11,6,Dailekh,1,A,Jay Bahadur Gandharva,Male,Deshbhakta Janaganatantrik Morcha,99,
2,S6DAI11,6,Dailekh,1,A,Jagat Bahadur Bali,Male,Nepal Majdur Kishan Party,368,
2,S6DAI11,6,Dailekh,1,A,Jhabi Raj Khatri,Male,Rastriya Janamorcha,174,
2,S6DAI12,6,Dailekh,1,B,Ammar Bahadur Thapa,Male,CPN-UML,12567,1
2,S6DAI12,6,Dailekh,1,B,Jagat Jung Thapa,Male,Nepali Congress,10586,
2,S6DAI12,6,Dailekh,1,B,Karna Bahadur Shahi,Male,Deshbhakta Janaganatantrik Morcha,165,
2,S6DAI12,6,Dailekh,1,B,Durga Bahadur Magar,Male,Nepal Majdur Kishan Party,96,
2,S6DAI12,6,Dailekh,1,B,Chandra Bahadur Budha,Male,Naya Shakti Party,95,
2,S6DAI12,6,Dailekh,1,B,Surat Bahadur Rawat,Male,Rastriya Janamorcha,155,
2,S6DAI21,6,Dailekh,2,A,Sushil Kumar Thapa,Male,CPN-UML,11819,1
2,S6DAI21,6,Dailekh,2,A,Log Bahadur Thapa,Male,Rastriya Janamorcha,130,
2,S6DAI21,6,Dailekh,2,A,Motiram Sharma/Lamsal,Male,Nepal Majdur Kishan Party,282,
2,S6DAI21,6,Dailekh,2,A,Ram Bahadur Sunar,Male,Naya Shakti Party,103,
2,S6DAI21,6,Dailekh,2,A,Madhur Bikram Khanal,Male,Nepali Congress,8795,
2,S6DAI21,6,Dailekh,2,A,Amar Bahadur Shahi,Male,Deshbhakta Janaganatantrik Morcha,248,
2,S6DAI22,6,Dailekh,2,B,Kamal Bahadur Barai Magar,Male,Rastriya Janamorcha,320,
2,S6DAI22,6,Dailekh,2,B,Bhupendra Bahadur G.C,Male,Naya Shakti Party,142,
2,S6DAI22,6,Dailekh,2,B,Dikpal Kumar Shahi,Male,Nepali Congress,8469,
2,S6DAI22,6,Dailekh,2,B,Lal Bahadur Kathayat,Male,Nepal Majdur Kishan Party,2057,
2,S6DAI22,6,Dailekh,2,B,Raj Bahadur Shahi,Male,CPN-UML,11445,1
2,S6DAI22,6,Dailekh,2,B,Dipak Bahadur Sahi,Male,Deshbhakta Janaganatantrik Morcha,439,
2,S6SUR11,6,Surkhet,1,A,Dipak Regmi,Male,Bibeksheel Sajha Party,78,
2,S6SUR11,6,Surkhet,1,A,Devi Ram Chandara,Male,RPP,64,
2,S6SUR11,6,Surkhet,1,A,Karna Bahadur Budha,Male,Naya Shakti Party,27,
2,S6SUR11,6,Surkhet,1,A,Tek Bahadur Gharti,Male,Rastriya Janamorcha,44,
2,S6SUR11,6,Surkhet,1,A,Tek Bahadur Singh Thakuri,Male,Nepali Congress,15132,
2,S6SUR11,6,Surkhet,1,A,Thammarbahadur Bista,Male,Maoist Centre,15352,1
2,S6SUR11,6,Surkhet,1,A,Lal Bahadur Thapa Chhetri,Male,Nepal Majdur Kishan Party,13,
2,S6SUR11,6,Surkhet,1,A,Min Bahadur Budha,Male,Mongol National Organization,37,
2,S6SUR11,6,Surkhet,1,A,Gange Kami,Male,Sanghiya Samajwadi Forum,82,
2,S6SUR11,6,Surkhet,1,A,Kali Bahadur Chand,Male,RPP (Democratic),273,
2,S6SUR12,6,Surkhet,1,B,Dhan Bahadur Pun,Male,Rastriya Janamorcha,308,
2,S6SUR12,6,Surkhet,1,B,Jhak Bahadur Dangi,Male,Nepali Congress,17728,
2,S6SUR12,6,Surkhet,1,B,Man Bahadur Kharel,Male,RPP,116,
2,S6SUR12,6,Surkhet,1,B,Khadak Bahadur Khatri,Male,CPN-UML,21621,1
2,S6SUR12,6,Surkhet,1,B,Dil Bahadur Dangi,Male,Naya Shakti Party,62,
2,S6SUR12,6,Surkhet,1,B,Parbir Damai,Male,Mongol National Organization,48,
2,S6SUR12,6,Surkhet,1,B,Lakshya Bahadur Budha,Male,Nepal Majdur Kishan Party,6,
2,S6SUR12,6,Surkhet,1,B,Diplal Damai,Male,Sanghiya Samajwadi Forum,184,
2,S6SUR12,6,Surkhet,1,B,Top Bahadur Wali Chhetri,Male,RPP (Democratic),168,
2,S6SUR21,6,Surkhet,2,A,Laxmi Prasad Dhakal,Male,Naya Shakti Party,108,
2,S6SUR21,6,Surkhet,2,A,Kamalraj Regmi,Male,Nepali Congress,15947,
2,S6SUR21,6,Surkhet,2,A,Reshm Sunchyuri,Male,Nepal Dalit Party,56,
2,S6SUR21,6,Surkhet,2,A,Jiwan Shahi,Male,Rastriya Janamorcha,174,
2,S6SUR21,6,Surkhet,2,A,Pancha Singh Rokaya,Male,Sanghiya Samajwadi Forum,340,
2,S6SUR21,6,Surkhet,2,A,Yam Lal Kadel,Male,CPN-UML,21282,1
2,S6SUR21,6,Surkhet,2,A,Omdutta Regmi,Male,Bibeksheel Sajha Party,769,
2,S6SUR21,6,Surkhet,2,A,Rama Kumari Gurung,Female,Nepal Majdur Kishan Party,252,
2,S6SUR21,6,Surkhet,2,A,Tul Bahadur Lamichhane Magar,Male,Mongol National Organization,212,
2,S6SUR21,6,Surkhet,2,A,Radhika Thapa,Female,RPP (Democratic),361,
2,S6SUR22,6,Surkhet,2,B,Nirak Bahadur Tarmi,Male,Naya Shakti Party,70,
2,S6SUR22,6,Surkhet,2,B,Ganesh Bahadur Shahi,Male,Deshbhakta Janaganatantrik Morcha,26,
2,S6SUR22,6,Surkhet,2,B,Taptbahadur Bista,Male,Nepali Congress,12477,
2,S6SUR22,6,Surkhet,2,B,Laxmi Bahadur Sunar,Male,Rastriya Janamorcha,176,
2,S6SUR22,6,Surkhet,2,B,Jagat Bahadur Lamichhane Magar,Male,Nepal Majdur Kishan Party,62,
2,S6SUR22,6,Surkhet,2,B,Bhim Bahadur Bishwakarma,Male,Mongol National Organization,652,
2,S6SUR22,6,Surkhet,2,B,Karna Bahadur Regami Magar,Male,RPP (Democratic),356,
2,S6SUR22,6,Surkhet,2,B,Laxmi Bahadur Bayak Chhetri,Male,RPP,56,
2,S6SUR22,6,Surkhet,2,B,Padam Prasad Khanal,Male,Bibeksheel Sajha Party,77,
2,S6SUR22,6,Surkhet,2,B,Binda Man Bista,Male,Maoist Centre,15648,1
2,S5BAN11,5,Banke,1,A,Daya Ram Tharu,Male,Bibeksheel Sajha Party,61,
2,S5BAN11,5,Banke,1,A,Sharadchandra Burma,Male,Nepali Congress,10240,
2,S5BAN11,5,Banke,1,A,Nanku Godiya,Male,Deshbhakta Janaganatantrik Morcha,94,
2,S5BAN11,5,Banke,1,A,Parwati Karki,Female,Rastriya Janamorcha,90,
2,S5BAN11,5,Banke,1,A,Kamsar Khan,Male,Sanghiya Samajwadi Forum,4553,
2,S5BAN11,5,Banke,1,A,Nisim Khan Pathan,Male,Naya Shakti Party,247,
2,S5BAN11,5,Banke,1,A,Ram Kumar Dixit,Male,RJP-N,883,
2,S5BAN11,5,Banke,1,A,Krishna K.C,Female,Maoist Centre,13436,1
2,S5BAN11,5,Banke,1,A,Ram Charan Chaudhary,Male,Unified RPP (Nationalist),488,
2,S5BAN11,5,Banke,1,A,Durga Prasad Chaudhary,Male,Independent,311,
2,S5BAN12,5,Banke,1,B,Doleshwar Bhattarai,Male,Naya Shakti Party,176,
2,S5BAN12,5,Banke,1,B,Narayan Prasad Gaudel,Male,Nepali Congress,15205,
2,S5BAN12,5,Banke,1,B,Prem Bahadur Thapa Chhetri,Male,Deshbhakta Janaganatantrik Morcha,48,
2,S5BAN12,5,Banke,1,B,Gagan Bahadur Thapa,Male,Rastriya Janamukti Party,171,
2,S5BAN12,5,Banke,1,B,Shree Ram Lamichhane,Male,Rastriya Janamorcha,243,
2,S5BAN12,5,Banke,1,B,Jyoti Pariyar,Female,Bibeksheel Sajha Party,214,
2,S5BAN12,5,Banke,1,B,Prem Prasad Sharma,Male,Rastriya Shivasena Party,25,
2,S5BAN12,5,Banke,1,B,Mun Prasad Acharya,Male,Nepal Majdur Kishan Party,151,
2,S5BAN12,5,Banke,1,B,Pramod Kumar Yadav,Male,Sanghiya Samajwadi Forum,305,
2,S5BAN12,5,Banke,1,B,Aarti Paudel,Female,CPN-UML,19389,1
2,S5BAN21,5,Banke,2,A,Kale Damai,Male,Rastriya Janamorcha,130,
2,S5BAN21,5,Banke,2,A,Abdul Gaffar Halwai,Male,Independent,484,
2,S5BAN21,5,Banke,2,A,Jasodha Khatri,Female,Independent,135,
2,S5BAN21,5,Banke,2,A,Lok Man Pun Magar,Male,Nepal Majdur Kishan Party,51,
2,S5BAN21,5,Banke,2,A,Thakur Prasad Kafle,Male,Deshbhakta Janaganatantrik Morcha,84,
2,S5BAN21,5,Banke,2,A,Bijay Bahadur Yadav,Male,Sanghiya Samajwadi Forum,11574,1
2,S5BAN21,5,Banke,2,A,Niranjan Singh Sijapti,Male,Nepali Congress,7751,
2,S5BAN21,5,Banke,2,A,Mehdi Hasan Kawadiya,Male,Jana Samajwadi Party,1099,
2,S5BAN21,5,Banke,2,A,Rekha Devi Mishra,Female,Nepal Sanghiya Samajwadi Party,133,
2,S5BAN21,5,Banke,2,A,Aashish Kumar Gupta,Male,RJP-N,627,
2,S5BAN21,5,Banke,2,A,Fakrulla Pathan,Male,Naya Shakti Party,338,
2,S5BAN21,5,Banke,2,A,Dipak Kumar Chaudhary,Male,Unified RPP (Nationalist),835,
2,S5BAN21,5,Banke,2,A,Kamata Khatik,Male,Maoist Centre,4898,
2,S5BAN22,5,Banke,2,B,Padam Kumar Shrestha,Male,Independent,183,
2,S5BAN22,5,Banke,2,B,Bijay Kumar Gupta,Male,CPN-UML,5327,
2,S5BAN22,5,Banke,2,B,Dinesh Kumar Shrivastav,Male,Deshbhakta Janaganatantrik Morcha,42,
2,S5BAN22,5,Banke,2,B,Ram Sagar Chamar,Male,Rastriya Janamorcha,70,
2,S5BAN22,5,Banke,2,B,Samir Kumar Gurung,Male,Nepal Majdur Kishan Party,41,
2,S5BAN22,5,Banke,2,B,Hardev Baksh Chaudhary,Male,Unified RPP (Nationalist),737,
2,S5BAN22,5,Banke,2,B,Surendra Bahadur Hamal,Male,Nepali Congress,9211,1
2,S5BAN22,5,Banke,2,B,Sunil Kumar Singhal,Male,Naya Shakti Party,168,
2,S5BAN22,5,Banke,2,B,Mewalal Halwai,Male,Jana Samajwadi Party,429,
2,S5BAN22,5,Banke,2,B,Gulam Hussain Halwai,Male,Nepal Sanghiya Samajwadi Party,538,
2,S5BAN22,5,Banke,2,B,Durgesh Kumar Vaisya,Male,Sanghiya Samajwadi Forum,8432,
2,S5BAN22,5,Banke,2,B,Kaushal Kumar Mishra,Male,RJP-N,916,
2,S5BAN22,5,Banke,2,B,Prem Kumar Yadav,Male,Independent,45,
2,S5BAN22,5,Banke,2,B,Binod Kumar  Karna,Male,Bibeksheel Sajha Party,568,
2,S5BAN22,5,Banke,2,B,Ravikanta Gupta,Male,Rastriya Shivasena Party,27,
2,S5BAN31,5,Banke,3,A,Balram Ahir,Male,Sanghiya Samajwadi Forum,608,
2,S5BAN31,5,Banke,3,A,Ladkan Umar,Male,Rastriya Janamorcha,301,
2,S5BAN31,5,Banke,3,A,Hari Ram Tharu,Male,Deshbhakta Janaganatantrik Morcha,154,
2,S5BAN31,5,Banke,3,A,Bhakta Bahadur Budha,Male,Nepal Majdur Kishan Party,129,
2,S5BAN31,5,Banke,3,A,Chant Ram Tharu,Male,Nepali Congress,14981,
2,S5BAN31,5,Banke,3,A,Indra Prasad Kharel,Male,Maoist Centre,16675,1
2,S5BAN31,5,Banke,3,A,Aurenjeb Khan,Male,Unified RPP (Nationalist),463,
2,S5BAN31,5,Banke,3,A,Gogan Bahadur Bam,Male,Naya Shakti Party,129,
2,S5BAN31,5,Banke,3,A,Devendra Nath Shukla,Male,RJP-N,633,
2,S5BAN32,5,Banke,3,B,Budhe Budha,Male,Deshbhakta Janaganatantrik Morcha,55,
2,S5BAN32,5,Banke,3,B,Amit Lama,Male,Bibeksheel Sajha Party,544,
2,S5BAN32,5,Banke,3,B,Nankau Khan Patha,Male,CPN-Marxist,43,
2,S5BAN32,5,Banke,3,B,Jakir Khan,Male,Independent,2109,
2,S5BAN32,5,Banke,3,B,Laxmi Narayan Sah,Male,Nepali Congress,7592,
2,S5BAN32,5,Banke,3,B,Bijay Kumar Pathak,Male,Independent,4240,
2,S5BAN32,5,Banke,3,B,Mohamd Akhatar Khan,Male,Naya Shakti Party,83,
2,S5BAN32,5,Banke,3,B,Rajesh Kumar Barma Kurmi,Male,RJP-N,880,
2,S5BAN32,5,Banke,3,B,Babu Ram  Gautam,Male,CPN-UML,11877,1
2,S5BAN32,5,Banke,3,B,Rama Acharya,Female,Rastriya Janamorcha,87,
2,S5BAN32,5,Banke,3,B,Ram Suhawan Kurmi,Male,Sanghiya Samajwadi Forum,1850,
2,S5BAR11,5,Bardiya,1,A,Krishna Bahadur  Chand,Male,RPP,210,
2,S5BAR11,5,Bardiya,1,A,Bisheswar Yadav,Male,Independent,116,
